,Temporada alta,Diferencia en minutos,Atraso menor,Periodo día
930,False,13.0,True,Tarde
931,False,-3.0,False,Tarde
932,False,-2.0,False,Tarde
933,False,-2.0,False,Tarde
934,False,8.0,True,Tarde
935,False,8.0,True,Tarde
936,False,10.0,True,Noche
937,False,-3.0,False,Noche
938,False,11.0,True,Noche
939,False,0.0,False,Noche
940,False,9.0,True,Noche
941,False,1.0,True,Noche
942,False,-3.0,False,Noche
943,False,7.0,True,Noche
944,False,12.0,True,Noche
945,False,14.0,True,Noche
946,False,9.0,True,Noche
947,False,-2.0,False,Noche
948,False,-3.0,False,Noche
949,False,3.0,True,Noche
950,False,1.0,True,Noche
951,False,2.0,True,Noche
952,False,6.0,True,Tarde
953,False,13.0,True,Tarde
954,False,15.0,False,Tarde
955,False,-3.0,False,Tarde
956,False,88.0,False,Tarde
957,False,0.0,False,Tarde
958,False,13.0,True,Tarde
959,False,13.0,True,Tarde
960,False,5.0,True,Tarde
961,False,7.0,True,Tarde
962,False,2.0,True,Tarde
963,False,14.0,True,Tarde
964,False,7.0,True,Tarde
965,False,12.0,True,Tarde
966,False,1.0,True,Tarde
967,False,57.0,False,Tarde
968,False,26.0,False,Tarde
969,False,34.0,False,Tarde
970,False,7.0,True,Tarde
971,False,4.0,True,Tarde
972,False,3.0,True,Tarde
973,False,10.0,True,Tarde
974,False,10.0,True,Tarde
975,False,0.0,False,Tarde
976,False,22.0,False,Tarde
977,False,5.0,True,Tarde
978,False,7.0,True,Tarde
979,False,5.0,True,Tarde
980,False,10.0,True,Tarde
981,False,-4.0,False,Tarde
982,False,1.0,True,Tarde
983,False,-3.0,False,Noche
984,False,-2.0,False,Noche
985,False,10.0,True,Noche
986,False,6.0,True,Noche
987,False,19.0,False,Noche
988,False,2.0,True,Noche
989,False,9.0,True,Noche
990,False,2.0,True,Noche
991,False,12.0,True,Noche
992,False,3.0,True,Noche
993,False,-1.0,False,Noche
994,False,-2.0,False,Noche
995,False,2.0,True,Noche
996,False,-2.0,False,Noche
997,False,7.0,True,Noche
998,False,8.0,True,Noche
999,False,3.0,True,Noche
1000,False,0.0,False,Noche
1001,False,0.0,False,Noche
1002,False,-8.0,False,Noche
1003,False,-1.0,False,Noche
1004,False,19.0,False,Noche
1005,False,4.0,True,Noche
1006,False,10.0,True,Noche
1007,False,-4.0,False,Noche
1008,False,15.0,False,Noche
1009,False,0.0,False,Noche
1010,False,0.0,False,Noche
1011,False,6.0,True,Noche
1012,False,14.0,True,Noche
1013,False,-3.0,False,Noche
1014,False,-3.0,False,Noche
1015,False,10.0,True,Noche
1016,False,2.0,True,Noche
1017,False,9.0,True,Noche
1018,False,-9.0,False,Noche
1019,False,-5.0,False,Noche
1020,False,13.0,True,Noche
1021,False,17.0,False,Noche
1022,False,29.0,False,Noche
1023,False,-5.0,False,Noche
1024,False,10.0,True,Noche
1025,False,14.0,True,Noche
1026,False,2.0,True,Tarde
1027,False,16.0,False,Tarde
1028,False,2.0,True,Tarde
1029,False,7.0,True,Tarde
1030,False,10.0,True,Tarde
1031,False,10.0,True,Tarde
1032,False,13.0,True,Tarde
1033,False,0.0,False,Tarde
1034,False,13.0,True,Tarde
1035,False,5.0,True,Tarde
1036,False,5.0,True,Tarde
1037,False,9.0,True,Tarde
1038,False,10.0,True,Tarde
1039,False,6.0,True,Tarde
1040,False,17.0,False,Noche
1041,False,15.0,False,Tarde
1042,False,27.0,False,Tarde
1043,False,9.0,True,Tarde
1044,False,21.0,False,Tarde
1045,False,15.0,False,Tarde
1046,False,7.0,True,Tarde
1047,False,9.0,True,Tarde
1048,False,-2.0,False,Tarde
1049,False,18.0,False,Tarde
1050,False,18.0,False,Tarde
1051,False,1.0,True,Tarde
1052,False,2.0,True,Tarde
1053,False,3.0,True,Tarde
1054,False,-1.0,False,Tarde
1055,False,13.0,True,Tarde
1056,False,-1.0,False,Tarde
1057,False,-5.0,False,Tarde
1058,False,60.0,False,Noche
1059,False,17.0,False,Noche
1060,False,12.0,True,Noche
1061,False,19.0,False,Noche
1062,False,44.0,False,Noche
1063,False,15.0,False,Noche
1064,False,15.0,False,Noche
1065,False,8.0,True,Noche
1066,False,1.0,True,Noche
1067,False,46.0,False,Mañana
1068,False,17.0,False,Mañana
1069,False,14.0,True,Mañana
1070,False,10.0,True,Mañana
1071,False,25.0,False,Mañana
1072,False,23.0,False,Mañana
1073,False,0.0,False,Mañana
1074,False,12.0,True,Mañana
1075,False,18.0,False,Mañana
1076,False,18.0,False,Tarde
1077,False,5.0,True,Mañana
1078,False,-2.0,False,Mañana
1079,False,38.0,False,Mañana
1080,False,4.0,True,Mañana
1081,False,5.0,True,Mañana
1082,False,35.0,False,Mañana
1083,False,14.0,True,Tarde
1084,False,3.0,True,Tarde
1085,False,3.0,True,Tarde
1086,False,11.0,True,Tarde
1087,False,15.0,False,Tarde
1088,False,8.0,True,Tarde
1089,False,13.0,True,Tarde
1090,False,15.0,False,Tarde
1091,False,10.0,True,Tarde
1092,False,3.0,True,Tarde
1093,False,1.0,True,Tarde
1094,False,-4.0,False,Tarde
1095,False,14.0,True,Tarde
1096,False,14.0,True,Tarde
1097,False,9.0,True,Tarde
1098,False,5.0,True,Tarde
1099,False,6.0,True,Tarde
1100,False,16.0,False,Tarde
1101,False,4.0,True,Tarde
1102,False,16.0,False,Tarde
1103,False,13.0,True,Tarde
1104,False,32.0,False,Tarde
1105,False,-3.0,False,Tarde
1106,False,0.0,False,Tarde
1107,False,3.0,True,Tarde
1108,False,25.0,False,Tarde
1109,False,28.0,False,Tarde
1110,False,1.0,True,Tarde
1111,False,1.0,True,Tarde
1112,False,17.0,False,Tarde
1113,False,10.0,True,Tarde
1114,False,16.0,False,Noche
1115,False,6.0,True,Noche
1116,False,7.0,True,Noche
1117,False,6.0,True,Noche
1118,False,12.0,True,Noche
1119,False,15.0,False,Noche
1120,False,94.0,False,Noche
1121,False,19.0,False,Noche
1122,False,25.0,False,Noche
1123,False,23.0,False,Noche
1124,False,17.0,False,Noche
1125,False,8.0,True,Noche
1126,False,10.0,True,Noche
1127,False,26.0,False,Noche
1128,False,17.0,False,Noche
1129,False,16.0,False,Noche
1130,False,28.0,False,Noche
1131,False,12.0,True,Noche
1132,False,25.0,False,Noche
1133,False,2.0,True,Noche
1134,False,-4.0,False,Noche
1135,False,13.0,True,Noche
1136,False,16.0,False,Noche
1137,False,8.0,True,Noche
1138,False,8.0,True,Noche
1139,False,9.0,True,Noche
1140,False,7.0,True,Noche
1141,False,12.0,True,Noche
1142,False,8.0,True,Noche
1143,False,12.0,True,Noche
1144,False,12.0,True,Noche
1145,False,35.0,False,Mañana
1146,False,11.0,True,Mañana
1147,False,133.0,False,Mañana
1148,False,37.0,False,Mañana
1149,False,13.0,True,Mañana
1150,False,13.0,True,Mañana
1151,False,27.0,False,Mañana
1152,False,159.0,False,Mañana
1153,False,1.0,True,Mañana
1154,False,15.0,False,Mañana
1155,False,2.0,True,Mañana
1156,False,4.0,True,Mañana
1157,False,20.0,False,Mañana
1158,False,14.0,True,Mañana
1159,False,22.0,False,Mañana
1160,False,2.0,True,Mañana
1161,False,12.0,True,Mañana
1162,False,3.0,True,Mañana
1163,False,21.0,False,Mañana
1164,False,16.0,False,Mañana
1165,False,10.0,True,Mañana
1166,False,8.0,True,Mañana
1167,False,19.0,False,Mañana
1168,False,6.0,True,Mañana
1169,False,6.0,True,Mañana
1170,False,13.0,True,Mañana
1171,False,9.0,True,Mañana
1172,False,18.0,False,Mañana
1173,False,6.0,True,Mañana
1174,False,25.0,False,Mañana
1175,False,-2.0,False,Tarde
1176,False,43.0,False,Noche
1177,False,3.0,True,Tarde
1178,False,12.0,True,Tarde
1179,False,6.0,True,Tarde
1180,False,16.0,False,Tarde
1181,False,-1.0,False,Tarde
1182,False,13.0,True,Tarde
1183,False,2.0,True,Tarde
1184,False,8.0,True,Tarde
1185,False,11.0,True,Tarde
1186,False,26.0,False,Tarde
1187,False,0.0,False,Tarde
1188,False,4.0,True,Tarde
1189,False,4.0,True,Tarde
1190,False,18.0,False,Tarde
1191,False,5.0,True,Tarde
1192,False,1.0,True,Tarde
1193,False,-1.0,False,Tarde
1194,False,-2.0,False,Tarde
1195,False,18.0,False,Tarde
1196,False,18.0,False,Tarde
1197,False,7.0,True,Tarde
1198,False,7.0,True,Tarde
1199,False,1.0,True,Tarde
1200,False,37.0,False,Tarde
1201,False,75.0,False,Noche
1202,False,-3.0,False,Noche
1203,False,9.0,True,Noche
1204,False,18.0,False,Noche
1205,False,12.0,True,Noche
1206,False,15.0,False,Noche
1207,False,5.0,True,Noche
1208,False,14.0,True,Noche
1209,False,20.0,False,Noche
1210,False,-7.0,False,Noche
1211,False,-2.0,False,Noche
1212,False,-6.0,False,Noche
1213,False,-2.0,False,Noche
1214,False,10.0,True,Tarde
1215,False,0.0,False,Tarde
1216,False,5.0,True,Mañana
1217,False,-6.0,False,Tarde
1218,False,9.0,True,Noche
1219,False,5.0,True,Mañana
1220,False,25.0,False,Noche
1221,False,-5.0,False,Mañana
1222,False,1.0,True,Mañana
1223,False,0.0,False,Mañana
1224,False,-2.0,False,Mañana
1225,False,-3.0,False,Mañana
1226,False,1.0,True,Mañana
1227,False,1.0,True,Mañana
1228,False,-4.0,False,Mañana
1229,False,-4.0,False,Mañana
1230,False,-4.0,False,Mañana
1231,False,2.0,True,Mañana
1232,False,-3.0,False,Mañana
1233,False,2.0,True,Mañana
1234,False,25.0,False,Mañana
1235,False,-1.0,False,Mañana
1236,False,3.0,True,Mañana
1237,False,-4.0,False,Mañana
1238,False,4.0,True,Mañana
1239,False,-3.0,False,Mañana
1240,False,-1.0,False,Mañana
1241,False,4.0,True,Mañana
1242,False,14.0,True,Mañana
1243,False,-3.0,False,Mañana
1244,False,-2.0,False,Mañana
1245,False,-2.0,False,Mañana
1246,False,0.0,False,Mañana
1247,False,-2.0,False,Mañana
1248,False,4.0,True,Mañana
1249,False,12.0,True,Mañana
1250,False,0.0,False,Mañana
1251,False,-2.0,False,Mañana
1252,False,-3.0,False,Tarde
1253,False,-1.0,False,Tarde
1254,False,35.0,False,Tarde
1255,False,-2.0,False,Tarde
1256,False,0.0,False,Tarde
1257,False,4.0,True,Tarde
1258,False,7.0,True,Tarde
1259,False,53.0,False,Tarde
1260,False,1.0,True,Tarde
1261,False,-3.0,False,Tarde
1262,False,-3.0,False,Tarde
1263,False,-1.0,False,Tarde
1264,False,-3.0,False,Tarde
1265,False,-2.0,False,Tarde
1266,False,-1.0,False,Tarde
1267,False,11.0,True,Tarde
1268,False,10.0,True,Tarde
1269,False,5.0,True,Mañana
1270,False,-7.0,False,Mañana
1271,False,-2.0,False,Mañana
1272,False,8.0,True,Mañana
1273,False,2.0,True,Mañana
1274,False,-2.0,False,Mañana
1275,False,-2.0,False,Mañana
1276,False,-7.0,False,Mañana
1277,False,-1.0,False,Mañana
1278,False,0.0,False,Mañana
1279,False,-1.0,False,Mañana
1280,False,11.0,True,Mañana
1281,False,10.0,True,Mañana
1282,False,20.0,False,Mañana
1283,False,10.0,True,Mañana
1284,False,-2.0,False,Mañana
1285,False,3.0,True,Mañana
1286,False,2.0,True,Mañana
1287,False,1.0,True,Mañana
1288,False,-1.0,False,Mañana
1289,False,3.0,True,Mañana
1290,False,1.0,True,Mañana
1291,False,-4.0,False,Mañana
1292,False,-1.0,False,Mañana
1293,False,6.0,True,Mañana
1294,False,-1.0,False,Mañana
1295,False,-3.0,False,Mañana
1296,False,14.0,True,Mañana
1297,False,1.0,True,Mañana
1298,False,-2.0,False,Mañana
1299,False,11.0,True,Mañana
1300,False,-1.0,False,Tarde
1301,False,8.0,True,Mañana
1302,False,-4.0,False,Mañana
1303,False,-4.0,False,Tarde
1304,False,-4.0,False,Mañana
1305,False,24.0,False,Mañana
1306,False,-4.0,False,Tarde
1307,False,1.0,True,Mañana
1308,False,-3.0,False,Mañana
1309,False,5.0,True,Tarde
1310,False,-3.0,False,Mañana
1311,False,-1.0,False,Mañana
1312,False,-5.0,False,Tarde
1313,False,-1.0,False,Mañana
1314,False,12.0,True,Mañana
1315,False,-2.0,False,Mañana
1316,False,12.0,True,Mañana
1317,False,6.0,True,Mañana
1318,False,-3.0,False,Mañana
1319,False,-1.0,False,Mañana
1320,False,1.0,True,Mañana
1321,False,-6.0,False,Mañana
1322,False,-1.0,False,Mañana
1323,False,0.0,False,Mañana
1324,False,0.0,False,Mañana
1325,False,12.0,True,Mañana
1326,False,7.0,True,Mañana
1327,False,7.0,True,Mañana
1328,False,-1.0,False,Mañana
1329,False,3.0,True,Mañana
1330,False,5.0,True,Mañana
1331,False,-3.0,False,Mañana
1332,False,0.0,False,Mañana
1333,False,6.0,True,Mañana
1334,False,4.0,True,Mañana
1335,False,-5.0,False,Mañana
1336,False,-3.0,False,Mañana
1337,False,8.0,True,Mañana
1338,False,0.0,False,Mañana
1339,False,3.0,True,Mañana
1340,False,21.0,False,Mañana
1341,False,12.0,True,Mañana
1342,False,1.0,True,Mañana
1343,False,0.0,False,Mañana
1344,False,-4.0,False,Tarde
1345,False,12.0,True,Tarde
1346,False,-4.0,False,Tarde
1347,False,-2.0,False,Tarde
1348,False,-1.0,False,Tarde
1349,False,0.0,False,Tarde
1350,False,-2.0,False,Tarde
1351,False,-6.0,False,Tarde
1352,False,-3.0,False,Tarde
1353,False,2.0,True,Tarde
1354,False,-1.0,False,Tarde
1355,False,3.0,True,Tarde
1356,False,7.0,True,Tarde
1357,False,-7.0,False,Tarde
1358,False,-7.0,False,Tarde
1359,False,9.0,True,Tarde
1360,False,4.0,True,Tarde
1361,False,-5.0,False,Tarde
1362,False,-1.0,False,Tarde
1363,False,1.0,True,Tarde
1364,False,2.0,True,Tarde
1365,False,1.0,True,Tarde
1366,False,10.0,True,Tarde
1367,False,0.0,False,Tarde
1368,False,6.0,True,Tarde
1369,False,0.0,False,Tarde
1370,False,-3.0,False,Tarde
1371,False,-1.0,False,Tarde
1372,False,0.0,False,Tarde
1373,False,-2.0,False,Tarde
1374,False,2.0,True,Tarde
1375,False,0.0,False,Tarde
1376,False,-8.0,False,Tarde
1377,False,-1.0,False,Tarde
1378,False,-4.0,False,Tarde
1379,False,-2.0,False,Tarde
1380,False,-4.0,False,Tarde
1381,False,30.0,False,Tarde
1382,False,15.0,False,Tarde
1383,False,-6.0,False,Noche
1384,False,-3.0,False,Noche
1385,False,-2.0,False,Noche
1386,False,4.0,True,Noche
1387,False,0.0,False,Noche
1388,False,3.0,True,Noche
1389,False,-1.0,False,Noche
1390,False,-2.0,False,Noche
1391,False,-3.0,False,Noche
1392,False,-3.0,False,Noche
1393,False,0.0,False,Noche
1394,False,-7.0,False,Noche
1395,False,-2.0,False,Noche
1396,False,5.0,True,Noche
1397,False,26.0,False,Noche
1398,False,22.0,False,Noche
1399,False,-2.0,False,Noche
1400,False,-6.0,False,Noche
1401,False,2.0,True,Noche
1402,False,3.0,True,Noche
1403,False,1.0,True,Noche
1404,False,3.0,True,Noche
1405,False,0.0,False,Noche
1406,False,4.0,True,Noche
1407,False,11.0,True,Noche
1408,False,9.0,True,Noche
1409,False,-2.0,False,Noche
1410,False,0.0,False,Mañana
1411,False,-8.0,False,Mañana
1412,False,-3.0,False,Mañana
1413,False,0.0,False,Mañana
1414,False,-4.0,False,Mañana
1415,False,2.0,True,Mañana
1416,False,1.0,True,Mañana
1417,False,-3.0,False,Mañana
1418,False,-9.0,False,Mañana
1419,False,3.0,True,Mañana
1420,False,-1.0,False,Mañana
1421,False,7.0,True,Mañana
1422,False,-3.0,False,Mañana
1423,False,-2.0,False,Mañana
1424,False,-5.0,False,Mañana
1425,False,-3.0,False,Mañana
1426,False,-4.0,False,Mañana
1427,False,-2.0,False,Mañana
1428,False,-2.0,False,Mañana
1429,False,-1.0,False,Mañana
1430,False,1.0,True,Mañana
1431,False,-2.0,False,Mañana
1432,False,-7.0,False,Tarde
1433,False,-4.0,False,Tarde
1434,False,1.0,True,Tarde
1435,False,10.0,True,Tarde
1436,False,4.0,True,Tarde
1437,False,-3.0,False,Tarde
1438,False,-4.0,False,Tarde
1439,False,4.0,True,Tarde
1440,False,-2.0,False,Tarde
1441,False,5.0,True,Tarde
1442,False,9.0,True,Tarde
1443,False,5.0,True,Tarde
1444,False,-2.0,False,Tarde
1445,False,5.0,True,Tarde
1446,False,-4.0,False,Tarde
1447,False,-4.0,False,Tarde
1448,False,-3.0,False,Tarde
1449,False,-9.0,False,Tarde
1450,False,0.0,False,Tarde
1451,False,0.0,False,Tarde
1452,False,-6.0,False,Tarde
1453,False,0.0,False,Tarde
1454,False,-2.0,False,Tarde
1455,False,-1.0,False,Tarde
1456,False,1.0,True,Tarde
1457,False,96.0,False,Tarde
1458,False,0.0,False,Tarde
1459,False,24.0,False,Tarde
1460,False,1.0,True,Tarde
1461,False,13.0,True,Tarde
1462,False,10.0,True,Tarde
1463,False,-4.0,False,Mañana
1464,False,-5.0,False,Mañana
1465,False,-1.0,False,Mañana
1466,False,-3.0,False,Mañana
1467,False,-3.0,False,Mañana
1468,False,-4.0,False,Mañana
1469,False,0.0,False,Mañana
1470,False,32.0,False,Mañana
1471,False,2.0,True,Mañana
1472,False,-3.0,False,Mañana
1473,False,-2.0,False,Mañana
1474,False,-1.0,False,Mañana
1475,False,16.0,False,Mañana
1476,False,21.0,False,Mañana
1477,False,14.0,True,Mañana
1478,False,115.0,False,Mañana
1479,False,7.0,True,Mañana
1480,False,2.0,True,Mañana
1481,False,-2.0,False,Mañana
1482,False,-3.0,False,Mañana
1483,False,-2.0,False,Mañana
1484,False,1.0,True,Mañana
1485,False,-2.0,False,Mañana
1486,False,-5.0,False,Mañana
1487,False,-4.0,False,Mañana
1488,False,-3.0,False,Mañana
1489,False,-2.0,False,Mañana
1490,False,2.0,True,Mañana
1491,False,4.0,True,Mañana
1492,False,-2.0,False,Mañana
1493,False,14.0,True,Tarde
1494,False,-3.0,False,Tarde
1495,False,-1.0,False,Tarde
1496,False,1.0,True,Tarde
1497,False,3.0,True,Tarde
1498,False,0.0,False,Mañana
1499,False,0.0,False,Tarde
1500,False,-4.0,False,Tarde
1501,False,5.0,True,Tarde
1502,False,-2.0,False,Tarde
1503,False,-5.0,False,Tarde
1504,False,-1.0,False,Tarde
1505,False,-2.0,False,Mañana
1506,False,1.0,True,Tarde
1507,False,6.0,True,Tarde
1508,False,-2.0,False,Tarde
1509,False,5.0,True,Tarde
1510,False,-1.0,False,Tarde
1511,False,-1.0,False,Tarde
1512,False,4.0,True,Mañana
1513,False,-5.0,False,Tarde
1514,False,4.0,True,Tarde
1515,False,-2.0,False,Tarde
1516,False,13.0,True,Tarde
1517,False,1.0,True,Tarde
1518,False,0.0,False,Tarde
1519,False,0.0,False,Mañana
1520,False,-4.0,False,Tarde
1521,False,32.0,False,Tarde
1522,False,-3.0,False,Tarde
1523,False,10.0,True,Tarde
1524,False,-8.0,False,Tarde
1525,False,0.0,False,Tarde
1526,False,45.0,False,Tarde
1527,False,-3.0,False,Tarde
1528,False,-2.0,False,Tarde
1529,False,-2.0,False,Tarde
1530,False,-4.0,False,Tarde
1531,False,-1.0,False,Tarde
1532,False,1.0,True,Tarde
1533,False,-3.0,False,Tarde
1534,False,-1.0,False,Tarde
1535,False,0.0,False,Tarde
1536,False,2.0,True,Tarde
1537,False,-8.0,False,Tarde
1538,False,3.0,True,Tarde
1539,False,-3.0,False,Tarde
1540,False,-3.0,False,Tarde
1541,False,-10.0,False,Tarde
1542,False,-2.0,False,Tarde
1543,False,-5.0,False,Tarde
1544,False,3.0,True,Tarde
1545,False,-4.0,False,Tarde
1546,False,-1.0,False,Tarde
1547,False,3.0,True,Tarde
1548,False,-3.0,False,Tarde
1549,False,1.0,True,Tarde
1550,False,0.0,False,Tarde
1551,False,2.0,True,Tarde
1552,False,-1.0,False,Tarde
1553,False,2.0,True,Tarde
1554,False,4.0,True,Tarde
1555,False,-6.0,False,Mañana
1556,False,5.0,True,Mañana
1557,False,0.0,False,Mañana
1558,False,-2.0,False,Mañana
1559,False,0.0,False,Mañana
1560,False,-2.0,False,Mañana
1561,False,20.0,False,Mañana
1562,False,0.0,False,Mañana
1563,False,1.0,True,Mañana
1564,False,-1.0,False,Mañana
1565,False,1.0,True,Mañana
1566,False,-1.0,False,Mañana
1567,False,5.0,True,Mañana
1568,False,-4.0,False,Mañana
1569,False,12.0,True,Mañana
1570,False,-3.0,False,Mañana
1571,False,-1.0,False,Mañana
1572,False,0.0,False,Mañana
1573,False,-1.0,False,Mañana
1574,False,-2.0,False,Mañana
1575,False,0.0,False,Mañana
1576,False,0.0,False,Mañana
1577,False,-4.0,False,Mañana
1578,False,-2.0,False,Mañana
1579,False,-1.0,False,Mañana
1580,False,0.0,False,Mañana
1581,False,3.0,True,Mañana
1582,False,3.0,True,Mañana
1583,False,0.0,False,Mañana
1584,False,-3.0,False,Mañana
1585,False,-6.0,False,Tarde
1586,False,0.0,False,Noche
1587,False,0.0,False,Noche
1588,False,-3.0,False,Noche
1589,False,8.0,True,Noche
1590,False,-4.0,False,Noche
1591,False,10.0,True,Noche
1592,False,23.0,False,Noche
1593,False,-1.0,False,Noche
1594,False,-3.0,False,Noche
1595,False,14.0,True,Noche
1596,False,14.0,True,Noche
1597,False,5.0,True,Noche
1598,False,3.0,True,Noche
1599,False,1.0,True,Noche
1600,False,0.0,False,Noche
1601,False,11.0,True,Noche
1602,False,20.0,False,Noche
1603,False,74.0,False,Noche
1604,False,26.0,False,Noche
1605,False,12.0,True,Noche
1606,False,13.0,True,Noche
1607,False,2.0,True,Noche
1608,False,0.0,False,Noche
1609,False,0.0,False,Noche
1610,False,13.0,True,Noche
1611,False,14.0,True,Noche
1612,False,-2.0,False,Noche
1613,False,1.0,True,Noche
1614,False,18.0,False,Noche
1615,False,4.0,True,Noche
1616,False,30.0,False,Noche
1617,False,-2.0,False,Tarde
1618,False,-3.0,False,Mañana
1619,False,-3.0,False,Mañana
1620,False,10.0,True,Mañana
1621,False,2.0,True,Mañana
1622,False,-1.0,False,Mañana
1623,False,-2.0,False,Mañana
1624,False,29.0,False,Mañana
1625,False,3.0,True,Mañana
1626,False,2.0,True,Mañana
1627,False,1.0,True,Mañana
1628,False,15.0,False,Mañana
1629,False,-2.0,False,Mañana
1630,False,18.0,False,Mañana
1631,False,6.0,True,Mañana
1632,False,0.0,False,Mañana
1633,False,11.0,True,Mañana
1634,False,-5.0,False,Mañana
1635,False,2.0,True,Mañana
1636,False,4.0,True,Mañana
1637,False,1.0,True,Mañana
1638,False,0.0,False,Mañana
1639,False,6.0,True,Mañana
1640,False,0.0,False,Mañana
1641,False,-6.0,False,Mañana
1642,False,-1.0,False,Mañana
1643,False,-3.0,False,Mañana
1644,False,1.0,True,Mañana
1645,False,1.0,True,Mañana
1646,False,6.0,True,Mañana
1647,False,10.0,True,Mañana
1648,False,0.0,False,Mañana
1649,False,-2.0,False,Tarde
1650,False,-3.0,False,Tarde
